Battalion,Station_Area,Incident_Number,Watch_Date,City,Call_Type_Group
B07,22,2,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,31,137,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,31,214,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,31,203,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,31,191,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,31,177,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,31,241,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,31,189,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,31,226,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,31,212,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,31,221,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,31,173,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,31,191,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,34,120,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,34,110,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,34,128,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,34,148,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,34,134,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,34,102,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,34,92,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,34,119,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,34,105,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,34,105,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,34,138,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,34,120,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B07,10,8,03/01/2019 12:00:00 AM,San Francisco,
B07,10,4,04/01/2019 12:00:00 AM,San Francisco,
B07,14,4,02/01/2019 12:00:00 AM,San Francisco,
B07,14,13,03/01/2019 12:00:00 AM,San Francisco,
B07,14,8,04/01/2019 12:00:00 AM,San Francisco,
B07,14,2,05/01/2019 12:00:00 AM,San Francisco,
B07,14,2,10/01/2019 12:00:00 AM,San Francisco,
B07,21,1,03/01/2019 12:00:00 AM,San Francisco,
B07,21,1,04/01/2019 12:00:00 AM,San Francisco,
B07,31,3,02/01/2019 12:00:00 AM,San Francisco,
B07,31,4,03/01/2019 12:00:00 AM,San Francisco,
B07,31,4,04/01/2019 12:00:00 AM,San Francisco,
B07,31,2,05/01/2019 12:00:00 AM,San Francisco,
B07,31,4,08/01/2019 12:00:00 AM,San Francisco,
B07,34,1,02/01/2019 12:00:00 AM,San Francisco,
B07,34,2,03/01/2019 12:00:00 AM,San Francisco,
B07,34,4,04/01/2019 12:00:00 AM,San Francisco,
B07,34,3,05/01/2019 12:00:00 AM,San Francisco,
B08,12,3,01/01/2019 12:00:00 AM,San Francisco,Alarm
B08,12,15,02/01/2019 12:00:00 AM,San Francisco,Alarm
B08,12,15,03/01/2019 12:00:00 AM,San Francisco,Alarm
B08,12,8,04/01/2019 12:00:00 AM,San Francisco,Alarm
B08,12,10,05/01/2019 12:00:00 AM,San Francisco,Alarm
B08,12,3,06/01/2019 12:00:00 AM,San Francisco,Alarm
B08,12,8,07/01/2019 12:00:00 AM,San Francisco,Alarm
B08,12,22,08/01/2019 12:00:00 AM,San Francisco,Alarm
B08,12,13,09/01/2019 12:00:00 AM,San Francisco,Alarm
B08,12,9,10/01/2019 12:00:00 AM,San Francisco,Alarm
B08,12,7,11/01/2019 12:00:00 AM,San Francisco,Alarm
B08,12,3,12/01/2019 12:00:00 AM,San Francisco,Alarm
B08,18,73,01/01/2019 12:00:00 AM,San Francisco,Alarm
B08,18,111,02/01/2019 12:00:00 AM,San Francisco,Alarm
B08,18,88,03/01/2019 12:00:00 AM,San Francisco,Alarm
B08,18,81,04/01/2019 12:00:00 AM,San Francisco,Alarm
B08,18,64,05/01/2019 12:00:00 AM,San Francisco,Alarm
B08,18,92,06/01/2019 12:00:00 AM,San Francisco,Alarm
B08,18,67,07/01/2019 12:00:00 AM,San Francisco,Alarm
B08,18,105,08/01/2019 12:00:00 AM,San Francisco,Alarm
B08,18,89,09/01/2019 12:00:00 AM,San Francisco,Alarm
B08,18,69,10/01/2019 12:00:00 AM,San Francisco,Alarm
B08,18,60,11/01/2019 12:00:00 AM,San Francisco,Alarm
B08,18,97,12/01/2019 12:00:00 AM,San Francisco,Alarm
B08,19,129,01/01/2019 12:00:00 AM,San Francisco,Alarm
B08,19,170,02/01/2019 12:00:00 AM,San Francisco,Alarm
B08,19,132,03/01/2019 12:00:00 AM,San Francisco,Alarm
B08,19,94,04/01/2019 12:00:00 AM,San Francisco,Alarm
B08,19,78,05/01/2019 12:00:00 AM,San Francisco,Alarm
B08,19,100,06/01/2019 12:00:00 AM,San Francisco,Alarm
B08,19,136,07/01/2019 12:00:00 AM,San Francisco,Alarm
B08,19,135,08/01/2019 12:00:00 AM,San Francisco,Alarm
B08,19,104,09/01/2019 12:00:00 AM,San Francisco,Alarm
B08,19,163,10/01/2019 12:00:00 AM,San Francisco,Alarm
B08,19,139,11/01/2019 12:00:00 AM,San Francisco,Alarm
B08,19,85,12/01/2019 12:00:00 AM,San Francisco,Alarm
B08,20,26,01/01/2019 12:00:00 AM,San Francisco,Alarm
B08,20,18,02/01/2019 12:00:00 AM,San Francisco,Alarm
B08,20,24,03/01/2019 12:00:00 AM,San Francisco,Alarm
B08,20,14,04/01/2019 12:00:00 AM,San Francisco,Alarm
B08,20,18,05/01/2019 12:00:00 AM,San Francisco,Alarm
B08,20,46,06/01/2019 12:00:00 AM,San Francisco,Alarm
B08,20,43,07/01/2019 12:00:00 AM,San Francisco,Alarm
B08,20,33,08/01/2019 12:00:00 AM,San Francisco,Alarm
B08,20,25,09/01/2019 12:00:00 AM,San Francisco,Alarm
B08,20,35,10/01/2019 12:00:00 AM,San Francisco,Alarm
B08,20,25,11/01/2019 12:00:00 AM,San Francisco,Alarm
B08,20,40,12/01/2019 12:00:00 AM,San Francisco,Alarm
B08,22,67,01/01/2019 12:00:00 AM,San Francisco,Alarm
B08,22,96,02/01/2019 12:00:00 AM,San Francisco,Alarm
B08,22,87,03/01/2019 12:00:00 AM,San Francisco,Alarm
B08,22,73,04/01/2019 12:00:00 AM,San Francisco,Alarm
B08,22,47,05/01/2019 12:00:00 AM,San Francisco,Alarm
B08,22,73,06/01/2019 12:00:00 AM,San Francisco,Alarm
B08,22,91,07/01/2019 12:00:00 AM,San Francisco,Alarm
B08,22,89,08/01/2019 12:00:00 AM,San Francisco,Alarm
B08,22,142,09/01/2019 12:00:00 AM,San Francisco,Alarm
B08,22,96,10/01/2019 12:00:00 AM,San Francisco,Alarm
B08,22,105,11/01/2019 12:00:00 AM,San Francisco,Alarm
B08,22,133,12/01/2019 12:00:00 AM,San Francisco,Alarm
B08,23,58,01/01/2019 12:00:00 AM,San Francisco,Alarm
B08,23,56,02/01/2019 12:00:00 AM,San Francisco,Alarm
B08,23,62,03/01/2019 12:00:00 AM,San Francisco,Alarm
B08,23,62,04/01/2019 12:00:00 AM,San Francisco,Alarm
B08,23,70,05/01/2019 12:00:00 AM,San Francisco,Alarm
B08,23,54,06/01/2019 12:00:00 AM,San Francisco,Alarm
B08,23,53,07/01/2019 12:00:00 AM,San Francisco,Alarm
B08,23,28,08/01/2019 12:00:00 AM,San Francisco,Alarm
B08,23,79,09/01/2019 12:00:00 AM,San Francisco,Alarm
B08,23,104,10/01/2019 12:00:00 AM,San Francisco,Alarm
B08,23,75,11/01/2019 12:00:00 AM,San Francisco,Alarm
B08,23,81,12/01/2019 12:00:00 AM,San Francisco,Alarm
B08,33,16,01/01/2019 12:00:00 AM,San Francisco,Alarm
B08,33,48,02/01/2019 12:00:00 AM,San Francisco,Alarm
B08,33,27,03/01/2019 12:00:00 AM,San Francisco,Alarm
B08,33,9,04/01/2019 12:00:00 AM,San Francisco,Alarm
B08,33,23,05/01/2019 12:00:00 AM,San Francisco,Alarm
B08,33,22,06/01/2019 12:00:00 AM,San Francisco,Alarm
B08,33,20,07/01/2019 12:00:00 AM,San Francisco,Alarm
B08,33,10,08/01/2019 12:00:00 AM,San Francisco,Alarm
B08,33,18,09/01/2019 12:00:00 AM,San Francisco,Alarm
B08,33,39,10/01/2019 12:00:00 AM,San Francisco,Alarm
B08,33,23,11/01/2019 12:00:00 AM,San Francisco,Alarm
B08,33,36,12/01/2019 12:00:00 AM,San Francisco,Alarm
B08,34,1,11/01/2019 12:00:00 AM,San Francisco,Alarm
B08,36,3,08/01/2019 12:00:00 AM,San Francisco,Alarm
B08,39,67,01/01/2019 12:00:00 AM,San Francisco,Alarm
B08,39,43,02/01/2019 12:00:00 AM,San Francisco,Alarm
B08,39,47,03/01/2019 12:00:00 AM,San Francisco,Alarm
B08,39,41,04/01/2019 12:00:00 AM,San Francisco,Alarm
B08,39,80,05/01/2019 12:00:00 AM,San Francisco,Alarm
B08,39,37,06/01/2019 12:00:00 AM,San Francisco,Alarm
B08,39,18,07/01/2019 12:00:00 AM,San Francisco,Alarm
B08,39,42,08/01/2019 12:00:00 AM,San Francisco,Alarm
B08,39,50,09/01/2019 12:00:00 AM,San Francisco,Alarm
B08,39,61,10/01/2019 12:00:00 AM,San Francisco,Alarm
B08,39,54,11/01/2019 12:00:00 AM,San Francisco,Alarm
B08,39,45,12/01/2019 12:00:00 AM,San Francisco,Alarm
B08,40,67,01/01/2019 12:00:00 AM,San Francisco,Alarm
B08,40,95,02/01/2019 12:00:00 AM,San Francisco,Alarm
B08,40,37,03/01/2019 12:00:00 AM,San Francisco,Alarm
B08,40,56,04/01/2019 12:00:00 AM,San Francisco,Alarm
B08,40,40,05/01/2019 12:00:00 AM,San Francisco,Alarm
B08,40,33,06/01/2019 12:00:00 AM,San Francisco,Alarm
B08,40,82,07/01/2019 12:00:00 AM,San Francisco,Alarm
B08,40,62,08/01/2019 12:00:00 AM,San Francisco,Alarm
B08,40,49,09/01/2019 12:00:00 AM,San Francisco,Alarm
B08,40,47,10/01/2019 12:00:00 AM,San Francisco,Alarm
B08,40,60,11/01/2019 12:00:00 AM,San Francisco,Alarm
B08,40,50,12/01/2019 12:00:00 AM,San Francisco,Alarm
B08,12,1,04/01/2019 12:00:00 AM,San Francisco,Fire
B08,12,3,06/01/2019 12:00:00 AM,San Francisco,Fire
B08,12,1,09/01/2019 12:00:00 AM,San Francisco,Fire
B08,12,1,10/01/2019 12:00:00 AM,San Francisco,Fire
B08,18,13,01/01/2019 12:00:00 AM,San Francisco,Fire
B08,18,1,03/01/2019 12:00:00 AM,San Francisco,Fire
B08,18,8,04/01/2019 12:00:00 AM,San Francisco,Fire
B08,18,1,05/01/2019 12:00:00 AM,San Francisco,Fire
B08,18,2,06/01/2019 12:00:00 AM,San Francisco,Fire
B08,18,13,07/01/2019 12:00:00 AM,San Francisco,Fire
B08,18,4,08/01/2019 12:00:00 AM,San Francisco,Fire
B08,18,1,10/01/2019 12:00:00 AM,San Francisco,Fire
B08,18,24,11/01/2019 12:00:00 AM,San Francisco,Fire
B08,18,8,12/01/2019 12:00:00 AM,San Francisco,Fire
B08,19,14,01/01/2019 12:00:00 AM,San Francisco,Fire
B08,19,32,02/01/2019 12:00:00 AM,San Francisco,Fire
B08,19,16,03/01/2019 12:00:00 AM,San Francisco,Fire
B08,19,32,04/01/2019 12:00:00 AM,San Francisco,Fire
B08,19,9,05/01/2019 12:00:00 AM,San Francisco,Fire
B08,19,4,06/01/2019 12:00:00 AM,San Francisco,Fire
B08,19,30,07/01/2019 12:00:00 AM,San Francisco,Fire
B08,19,23,08/01/2019 12:00:00 AM,San Francisco,Fire
B08,19,73,09/01/2019 12:00:00 AM,San Francisco,Fire
B08,19,19,10/01/2019 12:00:00 AM,San Francisco,Fire
B08,19,37,11/01/2019 12:00:00 AM,San Francisco,Fire
B08,19,17,12/01/2019 12:00:00 AM,San Francisco,Fire
B08,20,21,02/01/2019 12:00:00 AM,San Francisco,Fire
B08,20,1,04/01/2019 12:00:00 AM,San Francisco,Fire
B08,20,4,08/01/2019 12:00:00 AM,San Francisco,Fire
B08,22,3,01/01/2019 12:00:00 AM,San Francisco,Fire
B08,22,13,02/01/2019 12:00:00 AM,San Francisco,Fire
B08,22,3,03/01/2019 12:00:00 AM,San Francisco,Fire
B08,22,18,04/01/2019 12:00:00 AM,San Francisco,Fire
B08,22,14,05/01/2019 12:00:00 AM,San Francisco,Fire
B08,22,5,06/01/2019 12:00:00 AM,San Francisco,Fire
B08,22,5,07/01/2019 12:00:00 AM,San Francisco,Fire
B08,22,3,08/01/2019 12:00:00 AM,San Francisco,Fire
B08,22,4,09/01/2019 12:00:00 AM,San Francisco,Fire
B08,22,19,10/01/2019 12:00:00 AM,San Francisco,Fire
B08,22,1,11/01/2019 12:00:00 AM,San Francisco,Fire
B08,22,9,12/01/2019 12:00:00 AM,San Francisco,Fire
B08,23,21,01/01/2019 12:00:00 AM,San Francisco,Fire
B08,23,14,02/01/2019 12:00:00 AM,San Francisco,Fire
B08,23,63,03/01/2019 12:00:00 AM,San Francisco,Fire
B08,23,42,04/01/2019 12:00:00 AM,San Francisco,Fire
B08,23,15,05/01/2019 12:00:00 AM,San Francisco,Fire
B08,23,29,06/01/2019 12:00:00 AM,San Francisco,Fire
B08,23,38,07/01/2019 12:00:00 AM,San Francisco,Fire
B08,23,16,08/01/2019 12:00:00 AM,San Francisco,Fire
B08,23,56,09/01/2019 12:00:00 AM,San Francisco,Fire
B08,23,22,10/01/2019 12:00:00 AM,San Francisco,Fire
B08,23,2,11/01/2019 12:00:00 AM,San Francisco,Fire
B08,23,28,12/01/2019 12:00:00 AM,San Francisco,Fire
B08,33,1,07/01/2019 12:00:00 AM,San Francisco,Fire
B08,39,13,01/01/2019 12:00:00 AM,San Francisco,Fire
B08,39,1,02/01/2019 12:00:00 AM,San Francisco,Fire
B08,39,1,04/01/2019 12:00:00 AM,San Francisco,Fire
B08,39,1,05/01/2019 12:00:00 AM,San Francisco,Fire
B08,39,1,06/01/2019 12:00:00 AM,San Francisco,Fire
B08,39,4,08/01/2019 12:00:00 AM,San Francisco,Fire
B08,39,8,09/01/2019 12:00:00 AM,San Francisco,Fire
B08,39,1,10/01/2019 12:00:00 AM,San Francisco,Fire
B08,39,6,11/01/2019 12:00:00 AM,San Francisco,Fire
B08,39,3,12/01/2019 12:00:00 AM,San Francisco,Fire
B08,40,2,02/01/2019 12:00:00 AM,San Francisco,Fire
B08,40,12,03/01/2019 12:00:00 AM,San Francisco,Fire
B08,40,3,05/01/2019 12:00:00 AM,San Francisco,Fire
B08,40,4,06/01/2019 12:00:00 AM,San Francisco,Fire
B08,40,10,08/01/2019 12:00:00 AM,San Francisco,Fire
B08,40,2,09/01/2019 12:00:00 AM,San Francisco,Fire
B08,40,1,10/01/2019 12:00:00 AM,San Francisco,Fire
B08,12,4,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,12,3,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,12,5,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,12,5,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,12,6,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,12,2,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,12,4,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,12,4,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,12,12,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,12,2,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,12,6,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,12,9,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,18,86,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,18,88,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,18,103,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,18,76,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,18,77,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,18,69,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,18,60,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,18,101,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,18,71,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,18,97,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,18,81,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,18,96,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,19,80,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,19,96,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,19,117,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,19,127,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,19,103,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,19,133,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,19,104,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,19,106,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,19,136,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,19,153,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,19,116,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,19,119,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,20,17,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,20,18,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,20,39,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,20,18,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,20,18,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,20,21,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,20,20,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,20,14,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,20,24,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,20,23,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,20,24,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,20,21,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,22,60,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,22,81,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,22,76,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,22,84,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,22,103,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,22,76,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,22,70,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,22,76,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,22,60,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,22,84,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,22,77,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,22,99,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,23,83,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,23,83,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,23,85,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,23,67,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,23,76,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,23,93,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,23,67,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,23,90,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,23,63,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,23,90,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,23,78,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,23,57,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,33,35,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,33,24,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,33,25,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,33,15,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,33,26,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,33,40,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,33,37,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,33,59,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,33,38,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,33,32,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,33,37,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,33,49,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,36,1,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,39,43,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,39,36,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,39,38,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,39,47,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,39,45,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,39,37,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,39,54,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,39,71,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,39,68,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,39,81,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,39,75,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,39,78,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,40,80,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,40,80,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,40,110,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,40,80,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,40,54,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,40,56,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,40,68,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,40,65,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,40,81,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,40,83,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,40,77,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,40,71,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B08,12,2,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B08,12,4,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B08,12,2,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B08,12,7,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B08,12,2,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B08,12,4,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B08,12,6,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B08,12,6,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B08,12,9,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B08,12,5,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B08,12,15,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B08,12,2,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B08,15,7,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B08,18,186,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B08,18,129,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
